end_date,answer,pct
November-19,Trump,34
November-19,Trump,34
November-19,Trump,39
November-19,Trump,42
November-19,Trump,41
November-19,Trump,42
November-19,Trump,40
November-19,Trump,40
November-19,Trump,39
November-19,Trump,41
November-19,Trump,40
November-19,Trump,40
November-19,Trump,40
November-19,Trump,45
November-19,Trump,46
November-19,Trump,50.7
November-19,Trump,49.5
November-19,Trump,50.2
November-19,Trump,52.2
November-19,Trump,43
November-19,Trump,45
November-19,Trump,44
November-19,Trump,45
November-19,Trump,46
November-19,Trump,44
November-19,Trump,43
November-19,Trump,42
November-19,Trump,46
November-19,Trump,46
November-19,Trump,47
November-19,Trump,48
November-19,Trump,48
November-19,Trump,47
November-19,Trump,50
November-19,Trump,44
November-19,Trump,45.7
November-19,Trump,44.5
November-19,Trump,46.3
November-19,Trump,44.2
November-19,Trump,45.3
November-19,Trump,45.2
November-19,Trump,43
November-19,Trump,44
November-19,Trump,44
November-19,Trump,43
November-19,Trump,40
November-19,Trump,41
November-19,Trump,40
November-19,Trump,41
November-19,Trump,47
November-19,Trump,48
November-19,Trump,47
November-19,Trump,49
November-19,Trump,49
November-19,Trump,43
November-19,Trump,45
November-19,Trump,45
November-19,Trump,39
November-19,Trump,40
November-19,Trump,40
November-19,Trump,37
November-19,Trump,42.5
November-19,Trump,43.6
November-19,Trump,44
November-19,Trump,43.1
November-19,Trump,43.9
November-19,Trump,44.2
November-19,Trump,43.1
November-19,Trump,46.3
November-19,Trump,50.7
November-19,Trump,49.9
November-19,Trump,51.1
October-19,Trump,48.5
October-19,Trump,50
October-19,Trump,48.8
October-19,Trump,45
October-19,Trump,43
October-19,Trump,44
October-19,Trump,44
October-19,Trump,45
October-19,Trump,44
October-19,Trump,43
October-19,Trump,44
October-19,Trump,45
October-19,Trump,44
October-19,Trump,39
October-19,Trump,39
October-19,Trump,39
October-19,Trump,41
October-19,Trump,40
October-19,Trump,39
October-19,Trump,41
October-19,Trump,40
October-19,Trump,42
October-19,Trump,41
October-19,Trump,39
October-19,Trump,41
October-19,Trump,41
October-19,Trump,41
October-19,Trump,41
October-19,Trump,41
October-19,Trump,42
October-19,Trump,45.45
October-19,Trump,46.62
October-19,Trump,46.61
October-19,Trump,44.87
October-19,Trump,50
October-19,Trump,51.4
October-19,Trump,50.2
October-19,Trump,36
October-19,Trump,37
October-19,Trump,36
October-19,Trump,36
October-19,Trump,35
October-19,Trump,46
October-19,Trump,46
October-19,Trump,45
October-19,Trump,47
October-19,Trump,46
October-19,Trump,44.17
October-19,Trump,45.35
October-19,Trump,44.87
October-19,Trump,44.48
October-19,Trump,45.82
October-19,Trump,45.41
October-19,Trump,47.57
October-19,Trump,47.07
October-19,Trump,47.93
October-19,Trump,47.86
October-19,Trump,47.68
October-19,Trump,48.42
October-19,Trump,43.26
October-19,Trump,45.64
October-19,Trump,45.48
October-19,Trump,44.33
October-19,Trump,46.57
October-19,Trump,46.47
October-19,Trump,44.65
October-19,Trump,45.53
October-19,Trump,42.89
October-19,Trump,44.07
October-19,Trump,44.67
October-19,Trump,42.39
October-19,Trump,43.96
October-19,Trump,44.66
October-19,Trump,43.82
October-19,Trump,44.85
October-19,Trump,45.9
October-19,Trump,44.84
October-19,Trump,37
October-19,Trump,37
October-19,Trump,37
October-19,Trump,44.63
October-19,Trump,45.06
October-19,Trump,47.23
October-19,Trump,46.16
October-19,Trump,46.7
October-19,Trump,48.86
October-19,Trump,49.3
October-19,Trump,49.3
October-19,Trump,48.9
October-19,Trump,43
October-19,Trump,43
October-19,Trump,44
October-19,Trump,44
October-19,Trump,43
October-19,Trump,43
October-19,Trump,44
October-19,Trump,43
October-19,Trump,35
October-19,Trump,38
October-19,Trump,36
October-19,Trump,39
October-19,Trump,36
October-19,Trump,40
October-19,Trump,44
October-19,Trump,46
October-19,Trump,46
October-19,Trump,45
October-19,Trump,41
October-19,Trump,44
October-19,Trump,43
October-19,Trump,44
October-19,Trump,42
October-19,Trump,32
October-19,Trump,35
October-19,Trump,34
October-19,Trump,35
October-19,Trump,33
October-19,Trump,38
October-19,Trump,40
October-19,Trump,40
October-19,Trump,38
October-19,Trump,50.6
October-19,Trump,49.4
October-19,Trump,51
October-19,Trump,42
October-19,Trump,43
October-19,Trump,44
October-19,Trump,43
October-19,Trump,43
October-19,Trump,38
October-19,Trump,38
October-19,Trump,39
October-19,Trump,39
October-19,Trump,39
October-19,Trump,46
October-19,Trump,49
October-19,Trump,49
October-19,Trump,47
October-19,Trump,48
October-19,Trump,46
October-19,Trump,47
October-19,Trump,47
October-19,Trump,47
October-19,Trump,47
October-19,Trump,46.4
October-19,Trump,47.7
October-19,Trump,48.5
October-19,Trump,49.3
October-19,Trump,49.4
October-19,Trump,40
October-19,Trump,40
October-19,Trump,40
October-19,Trump,40
October-19,Trump,42
October-19,Trump,41
October-19,Trump,47
October-19,Trump,48
October-19,Trump,49
October-19,Trump,50
October-19,Trump,50
October-19,Trump,38.4
October-19,Trump,39.1
October-19,Trump,38.8
October-19,Trump,39.1
October-19,Trump,39
October-19,Trump,46
October-19,Trump,47
October-19,Trump,47
October-19,Trump,47
October-19,Trump,46
October-19,Trump,45
October-19,Trump,44
October-19,Trump,44
October-19,Trump,46
October-19,Trump,44
October-19,Trump,46
October-19,Trump,47
October-19,Trump,46
October-19,Trump,47
October-19,Trump,49
October-19,Trump,47
October-19,Trump,46
October-19,Trump,45
October-19,Trump,47
October-19,Trump,49
October-19,Trump,44
October-19,Trump,45
October-19,Trump,46
October-19,Trump,46
October-19,Trump,53.5
October-19,Trump,54.4
October-19,Trump,54.2
October-19,Trump,55.1
October-19,Trump,48.1
October-19,Trump,35
October-19,Trump,37
October-19,Trump,37
October-19,Trump,38
October-19,Trump,37
October-19,Trump,36
October-19,Trump,37
October-19,Trump,37
October-19,Trump,38
October-19,Trump,38
October-19,Trump,37
October-19,Trump,47.4
October-19,Trump,46.9
October-19,Trump,48.4
October-19,Trump,39
October-19,Trump,41
October-19,Trump,40
October-19,Trump,33.3
October-19,Trump,35
October-19,Trump,35
October-19,Trump,34.4
October-19,Trump,34.2
September-19,Trump,34
September-19,Trump,36
September-19,Trump,34
September-19,Trump,36
September-19,Trump,34
September-19,Trump,37
September-19,Trump,35
September-19,Trump,34
September-19,Trump,36
September-19,Trump,36
September-19,Trump,39
September-19,Trump,36
September-19,Trump,39
September-19,Trump,47
September-19,Trump,44
September-19,Trump,43
September-19,Trump,44
September-19,Trump,44
September-19,Trump,49.5
September-19,Trump,50.8
September-19,Trump,51.9
September-19,Trump,49
September-19,Trump,37
September-19,Trump,39
September-19,Trump,38
September-19,Trump,38
September-19,Trump,38
September-19,Trump,38
September-19,Trump,38
September-19,Trump,38
September-19,Trump,38
September-19,Trump,39
September-19,Trump,37
September-19,Trump,53
September-19,Trump,54
September-19,Trump,54
September-19,Trump,44
September-19,Trump,46
September-19,Trump,46
September-19,Trump,38
September-19,Trump,40
September-19,Trump,40
September-19,Trump,40
September-19,Trump,36.2
September-19,Trump,37.5
September-19,Trump,39.2
September-19,Trump,38.8
September-19,Trump,41
September-19,Trump,44
September-19,Trump,44
September-19,Trump,43
September-19,Trump,43
September-19,Trump,31
September-19,Trump,35
September-19,Trump,34
September-19,Trump,35
September-19,Trump,33
September-19,Trump,38
September-19,Trump,39.5
September-19,Trump,39.4
September-19,Trump,39.6
September-19,Trump,39.3
September-19,Trump,39.7
September-19,Trump,50.5
September-19,Trump,50.5
September-19,Trump,52
September-19,Trump,50.1
September-19,Trump,37
September-19,Trump,38
September-19,Trump,38
September-19,Trump,38
September-19,Trump,38
September-19,Trump,39
September-19,Trump,39
September-19,Trump,39
September-19,Trump,34
September-19,Trump,35
September-19,Trump,45
September-19,Trump,42
September-19,Trump,43
September-19,Trump,42
September-19,Trump,41
September-19,Trump,41
September-19,Trump,41
September-19,Trump,41
September-19,Trump,43
September-19,Trump,43
September-19,Trump,42
September-19,Trump,43
September-19,Trump,42
September-19,Trump,41
September-19,Trump,43
September-19,Trump,42
September-19,Trump,41
September-19,Trump,42
September-19,Trump,41
September-19,Trump,45.4
September-19,Trump,47.5
September-19,Trump,49.1
September-19,Trump,50.9
September-19,Trump,46.2
September-19,Trump,43
September-19,Trump,42
September-19,Trump,42
September-19,Trump,44
September-19,Trump,41
September-19,Trump,41
September-19,Trump,38
September-19,Trump,40
September-19,Trump,40
September-19,Trump,40
September-19,Trump,41
September-19,Trump,40
September-19,Trump,43
September-19,Trump,44
September-19,Trump,43
September-19,Trump,43
August-19,Trump,42
August-19,Trump,45
August-19,Trump,46
August-19,Trump,46
August-19,Trump,42
August-19,Trump,44
August-19,Trump,45
August-19,Trump,44
August-19,Trump,45.8
August-19,Trump,49.6
August-19,Trump,48
August-19,Trump,50
August-19,Trump,50.7
August-19,Trump,38
August-19,Trump,39
August-19,Trump,40
August-19,Trump,40
August-19,Trump,40
August-19,Trump,43
August-19,Trump,45
August-19,Trump,45
August-19,Trump,45
August-19,Trump,44
August-19,Trump,45
August-19,Trump,45
August-19,Trump,37
August-19,Trump,38
August-19,Trump,38
August-19,Trump,37
August-19,Trump,37
August-19,Trump,37
August-19,Trump,37
August-19,Trump,37
August-19,Trump,37
August-19,Trump,38
August-19,Trump,37
August-19,Trump,39
August-19,Trump,38
August-19,Trump,39
August-19,Trump,39
August-19,Trump,38
August-19,Trump,38
August-19,Trump,37
August-19,Trump,39
August-19,Trump,41
August-19,Trump,43
August-19,Trump,44
August-19,Trump,43
August-19,Trump,45.1
August-19,Trump,45.2
August-19,Trump,48.5
August-19,Trump,46.5
August-19,Trump,45.3
August-19,Trump,35
August-19,Trump,35
August-19,Trump,35
August-19,Trump,35
August-19,Trump,35
August-19,Trump,36
August-19,Trump,35
August-19,Trump,48
August-19,Trump,46
August-19,Trump,44
August-19,Trump,43
August-19,Trump,47
August-19,Trump,46
August-19,Trump,45
August-19,Trump,44
August-19,Trump,43
August-19,Trump,45
August-19,Trump,44
August-19,Trump,43
August-19,Trump,38
August-19,Trump,39
August-19,Trump,39
August-19,Trump,39
August-19,Trump,46
August-19,Trump,45
August-19,Trump,44
August-19,Trump,45
August-19,Trump,45
August-19,Trump,45
August-19,Trump,45
August-19,Trump,48
August-19,Trump,48
August-19,Trump,45
August-19,Trump,41
August-19,Trump,40
August-19,Trump,44
August-19,Trump,42
August-19,Trump,44
August-19,Trump,48
August-19,Trump,48
August-19,Trump,41
August-19,Trump,39
August-19,Trump,38
August-19,Trump,36
August-19,Trump,31
August-19,Trump,42
August-19,Trump,44
August-19,Trump,44
August-19,Trump,44
August-19,Trump,42
August-19,Trump,43
August-19,Trump,43
August-19,Trump,27
August-19,Trump,30
August-19,Trump,30
August-19,Trump,30
August-19,Trump,29
August-19,Trump,28
August-19,Trump,28
August-19,Trump,41
August-19,Trump,44
August-19,Trump,43
August-19,Trump,43
August-19,Trump,43
August-19,Trump,43
August-19,Trump,43
August-19,Trump,37.2
August-19,Trump,38.8
August-19,Trump,38.5
August-19,Trump,37.7
August-19,Trump,37.5
August-19,Trump,37.3
August-19,Trump,45
August-19,Trump,46
August-19,Trump,47
August-19,Trump,46
August-19,Trump,49.2
August-19,Trump,49.4
August-19,Trump,51.9
August-19,Trump,52
August-19,Trump,52.4
August-19,Trump,52.8
August-19,Trump,53.8
August-19,Trump,41
August-19,Trump,45
August-19,Trump,45
August-19,Trump,45
August-19,Trump,30.7
August-19,Trump,32.1
August-19,Trump,33.3
August-19,Trump,32.6
August-19,Trump,32.1
August-19,Trump,45
July-19,Trump,41
July-19,Trump,44
July-19,Trump,45
July-19,Trump,42
July-19,Trump,53
July-19,Trump,45
July-19,Trump,48.7
July-19,Trump,48.8
